ID,Title,Level,Total_Words,Unique_Words,Coverage_Ratio,New_Word_Count,New_Words,Flesch_Kincaid_Grade,Candidate
771,American Revolutionary War,beginner,17262,3288,0.16933147955045766,3279,"', 'extermination', 'foreign, 'foul, 'of, 'seventy, a, abandon, abandoned, abiding, ability, able, aboard, abolish, abolition, abolitionist, aborted, abortive, about, above, abraham, academy, accept, acceptance, accepted, access, accompanied, accordingly, account, accused",14.952343962014599,False
772,Ampere,beginner,1023,328,0.18963831867057673,320,"a, abampere, accumulated, accurate, accurately, adding, after, all, along, also, alternatively, ammeter, amount, amp, ampacity, ampere, amperes, an, analogy, andr, apart, appliances, approximately, are, as, at, atom, attractive, average, balance",14.662994379151765,False
775,Algorithm,beginner,11148,2238,0.15769644779332614,2228,"', 'effort', 'elegant, 'mechanical, 'simple, a, a', abacus, abandoned, about, above, abs, abstract, abstractly, absurdum, academy, accepted, access, according, account, accounting, accumulating, accurate, achieving, acm, acting, actions, activity, ad, ada",13.157398833478002,False
777,Annual plant,beginner,645,295,0.14728682170542637,287,"a, about, according, after, again, agriculture, all, also, although, always, an, animals, annual, annuals, arabidopsis, are, as, attack, autumn, bank, be, beans, because, begonia, being, bell, biennials, birds, bloom, by",11.738636363636363,False
782,Mouthwash,beginner,3793,1178,0.14974953862378065,1169,"a, aarhus, ability, able, about, abscess, abscesses, absence, absorbed, abstain, accidental, acid, acidity, acids, acne, acquiring, act, action, active, activity, acts, acute, added, adding, addition, additionally, adheres, adjunct, adjunctive, adjuncts",13.60176447876448,False
783,Alexander the Great,beginner,13599,3296,0.17618942569306567,3286,"'alexander, 'eagle, 'marian, 'milinda', 'orientalization', a, abandoned, abdalonymus, abdalonymus's, abilities, ability, able, aboard, about, absence, absent, academics, academies, academy, acarnania, accepted, accepting, accession, accident, accidentally, accompanied, accomplishments, according, accordingly, account",13.712761912499644,False
784,Alfred Korzybski,beginner,1498,622,0.17757009345794392,612,"a, abandon, abdank, about, abstracting, abstraction, abstractions, acceptable, access, accreted, actually, after, aid, alan, alanson, alfred, all, also, america, american, amount, an, anecdotes, another, anton, are, argued, aristocratic, aristotelian, armistice",11.076755331824142,False
785,Asteroids (video game),beginner,2971,1006,0.18848872433524066,996,"'em, 's, a, ability, about, accident, accomplishment, accumulate, accurately, accustomed, achieved, achievement, acornsoft's, across, activision, adamvision, adaptation, added, addictive, additional, additionally, adds, adjusted, adventure, after, age, agreed, aim, aiming, all",11.548138702314969,False
786,Asparagales,beginner,4503,1197,0.17144126138130136,1188,"', 'amaryllid, 'anomalous, 'anomalous', 'arabidopsis, 'asparagales', 'asparaginae', 'asparagoid', 'bracketed', 'core, 'core', 'human, 'liliiflorae', 'lily, 'lower, 'lower', 'narcissi', 'order', 'orders', 'series', a, able, about, above, absorbed, accommodate, accompanying, according, accounting, acid",13.079908667925512,False
787,Alismatales,beginner,715,329,0.16783216783216784,321,"a, about, above, accounts, acorales, additional, alismataceae, alismatales, alismatanae, alismatates, alismatid, alismatidae, alismatids, all, alone, also, amaryllidaceae, among, an, analyse, angiosperm, angiosperms, apg, aponogetonaceae, approach, aquatic, araceae, arales, are, aridae",14.749657267308574,False
788,Apiales,beginner,389,194,0.2236503856041131,188,"a, adjacent, along, also, among, an, angiosperm, apg, apiaceae, apiales, apiidae, araliaceae, aralianae, araliiflorae, are, ariales, arranged, as, asterid, asterids, at, based, be, bear, belongs, between, bi, bottle, but, by",11.375942779905383,False
789,Asterales,beginner,857,377,0.18203033838973162,369,"a, about, absinthe, according, adaptation, adapted, adjacent, africa, age, aggregated, ago, all, alseuosmiaceae, also, although, america, among, an, analysis, ancestor, ancestral, angiosperm, angiosperms, annuus, antarctica, apa, apg, appearance, appeared, approach",14.239177443609027,False
791,Asteroid,beginner,9650,2139,0.1598963730569948,2130,"'bumps', 'minor, 'small, 'star, a, aa, abilities, able, abnormally, about, above, absolute, academy, acceptance, accessible, according, account, accounted, accreted, accretion, accumulation, accurate, accurately, acfer, acids, across, action, activated, activation, active",13.097605930903978,False
794,Allocution,beginner,416,193,0.21153846153846154,185,"a, absence, absolute, actions, address, admits, allocute, allocution, allocutus, allowed, allows, also, an, another, any, anything, appeal, are, arraigns, as, associate, at, attempt, australia, bar, bargains, be, been, before, behalf",12.065750000000005,False
795,Affidavit,beginner,1407,467,0.1847903340440654,458,"a, able, abolishing, about, absence, accept, acceptable, acceptance, accepted, accompanied, according, act, actual, added, addressed, administer, administered, admissible, admission, admissions, admit, admitted, adopted, affiant, affiant's, affidavit, affidavits, affirmation, affirmed, all",15.501810211664509,False
798,Aries (constellation),beginner,3772,997,0.18955461293743373,988,"a, abbreviation, abdomen, about, above, absolute, acceptance, accepted, accompanied, accomplish, acquired, ad, adapted, after, age, ago, agrarian, agricultural, aja, al, albeit, all, almagest, along, alpha, also, although, alto, amateur, amon",9.119846524113672,False
799,Aquarius (constellation),beginner,2642,739,0.1854655563966692,731,"a, about, absolute, act, affection, after, age, akhbiya, al, albali, alchemy, almagest, along, alpha, also, alternative, amateur, among, an, analysis, ancha, ancient, announced, annual, another, any, apart, aperture, apparent, appear",9.447594363879464,False
800,Anime,beginner,6621,1860,0.16085183507023107,1851,"'animated, 'creation', 's, 'white, a, abanch, abe, about, above, abroad, abusive, academy, accent, access, accessible, accompanied, according, account, accounted, accounting, accurately, accused, achieved, achieving, across, acting, action, actions, actors, acute",14.135968683402584,False
802,Ankara,beginner,9098,2400,0.20147285117608266,2391,"'modern', 's, a, ababa, abandoned, abbasid, abd, abdi, ability, able, about, above, absorbed, academy, acclaimed, accommodate, accommodation, according, accords, acropolis, active, activity, acts, actually, ad, adana, added, addis, addition, additional",12.99305863804042,False
803,Arabic,beginner,13832,2662,0.1660641989589358,2652,"', 'almost, 'amro, 'and', 'apoptosis', 'automobile', 'ayn, 'big', 'book', 'books', 'branch', 'bring', 'brother, 'brother', 'cairo', 'come, 'compiling, 'cook', 'cooperation, 'death', 'democracy', 'desk, 'desks', 'dictated', 'downtown', 'easier', 'father, 'father', 'film', 'five",13.859607247286654,False
808,Alfred Hitchcock,beginner,12239,3207,0.18032518996650054,3197,"', 'he, 'only, 's, 'that's, 'tippi', 'trust, 'twas, 'we're, a, ability, able, about, above, academy, academy's, accepted, acclaimed, acclimatised, according, accurately, accused, aches, achieved, achievement, acoustics, acquired, acres, acrophobia, across",11.528669921065323,False
809,Anaconda,beginner,560,276,0.20714285714285716,267,"'tiger', a, account, action, actually, after, ahaetulla, aimed, also, although, america, american, an, anacaona, anacauchoa, anaconda, anacondas, andes, andreas, animals, another, any, applied, applies, aquatic, archaic, are, argentina, arm, armpit",16.793255323634828,False
824,Altaic languages,beginner,4476,1308,0.16532618409294011,1299,"', 'altaic', 'blood', 'bone', 'ear', 'eye', 'head, 'introduction, 'neck', 'non, 'piebald, 'stone', 'sun', 'two', 'ural, 'water', a, aalto, about, abu, academic, academy, accent, accept, accepted, according, accounting, accounts, acta, ad",12.335887369341993,False
825,Austrian German,beginner,1723,653,0.16424840394660475,645,"'', a, aachen, academic, accent, accents, accession, addition, administration, administrative, adopt, adopted, after, agreement, alemannic, along, already, als, also, ambiguity, american, ammon, an, andere, another, are, area, areas, arts, as",14.553251495265634,False
840,Axiom of choice,beginner,5951,1038,0.1618215425978827,1029,"a, abbreviate, abbreviated, abbreviations, abelian, able, about, above, abstract, ac, accept, acceptable, acceptance, accepted, action, ad, add, added, adding, additionally, additive, adjoint, after, against, alaoglu, algebra, algebraic, algebras, algorithm, all",11.909454199880177,False
841,Attila,beginner,4887,1606,0.1880499283814201,1597,"a, aba, abandoned, abilities, able, about, acceptance, accepted, accession, according, account, accounts, achieved, acknowledged, acquired, across, actor, ad, added, adil, adjacent, admitted, adrianople, advance, advancing, advantage, advantageous, adviser, adyy, aetius",13.133980587274099,False
842,Aegean Sea,beginner,4169,1174,0.20436555528903813,1165,"a, abandoned, about, abu, according, achaea, achaemenid, achieved, acropolis, across, activity, acts, adas, addition, address, administered, administrative, adopted, advanced, advances, aegaeum, aegaeus, aegean, aegeus, affairs, afield, africa, after, again, against",13.382555648762814,False
843,A Clockwork Orange (novel),beginner,4890,1663,0.16441717791411042,1653,"', 'the, a, abandon, abandons, abases, abilities, about, abroad, abruptly, abuse, acclaimed, accompany, according, accuses, actress, acts, acutely, adaptation, adaptations, adapted, additionally, addressing, adds, administered, administration, adviser, aesthetic, after, afterwards",12.39717358665202,False
844,Amsterdam,beginner,12785,2957,0.2007039499413375,2948,"', 'alderpersons', 'amsterdam, 'at, 'city, 'districts', 'jerusalem, 'live, 'new', 'old', 'river, 'river', 's, 'site, 'stille, 't, 'the, 'walloon', 'watery, a, aa, aalsmeer, aan, aardappeloproer, aartsen, abandoned, abcoude, abdication, abe, able",11.744222649808208,False
846,Museum of Work,beginner,559,232,0.23255813953488372,223,"a, about, addresses, aftonbladet, aim, also, alva, among, an, approximately, arbetets, arbetetsmuseum, archive, are, area, around, art, as, based, be, became, been, between, bond, both, bruk, building, buildings, but, by",13.836281661600811,False
848,Audi,beginner,10214,2354,0.183179949089485,2345,"', 'coup, 'main, 'roadster', 's, 's', 'segment', a, ab, abdullah, able, about, absence, abt, acceleration, accelerations, accelerator, accepted, access, accident, accidents, according, accounted, achieve, achieving, acknowledge, acknowledging, aco, acquired, acquiring",12.558332012932237,False
849,Aircraft,beginner,4770,1232,0.13962264150943396,1224,"a, able, about, above, abused, accelerate, accessories, accidents, according, achieve, achieved, across, act, acting, action, activity, actuators, added, addition, additional, adds, adopted, advance, advances, advent, aerial, aerodynamic, aerodyne, aerodynes, aerofoil",11.803270767338319,False
851,Alfred Nobel,beginner,2561,963,0.19601718078875438,954,"a, ab, able, about, abroad, absorbent, abstract, academy, accident, account, accused, achieving, acquired, activities, activity, acts, actually, added, addition, adopted, after, afterward, against, age, agnostic, ahlsell, aktiebolaget, akzonobel, alexandra, alfred",13.105992087556672,False
852,Alexander Graham Bell,beginner,10336,2656,0.16708591331269348,2646,"'alexander, 'famous, 'little, 'scottish, 'volta, a, abandoned, abilities, ability, able, about, above, abroad, absenteeism, absorbed, academic, academy, acceleration, accepted, accidentally, accompanied, accompanying, accomplished, according, account, accounts, accurately, accused, achieve, achieved",13.030126456039572,False
854,Anatolia,beginner,4909,1409,0.191892442452638,1400,"', 'east', 'to, a, abies, about, absorbed, acceleration, accepted, accorded, according, achaean, achaemenid, across, ad, adana, adapazar, addition, administration, adopted, advance, advanced, advances, aegean, aeolian, aeolic, aeolis, affected, affiliation, after",15.689203314755776,False
856,Apple Inc.,beginner,12825,2934,0.16522417153996102,2924,"'apple, 's, a, aapl, abandoning, ability, about, above, abroad, absence, absent, absolutely, abuse, abuses, abusive, acceptable, access, accessories, accessory, acclaim, acclaimed, according, accountability, accounted, accounting, accounts, achieves, acknowledges, acquire, acquired",13.42120478322732,False
857,Aberdeenshire,beginner,2146,858,0.19478098788443615,849,"'white, a, abandoned, aberdeen, aberdeenshire, aberdeenshire's, able, above, accounted, across, act, activity, ad, addition, adhered, adjacent, administration, administrative, after, age, agricultural, agriculture, alexander, all, allegiance, almost, along, alongside, also, america",11.386145376705318,False
859,Aztlan Underground,beginner,493,269,0.1663286004056795,262,"a, about, acabando, active, activists, addition, address, album, algun, also, american, an, angeles, animal, annual, appeared, are, artists, as, aug, august, australia, award, aztlan, background, bam, band, banda, basque, be",17.097623762376234,False
863,American Civil War,beginner,17788,3572,0.18754216325612771,3563,"'commanded', a, aaron, abandon, abandoned, abbreviated, ability, able, abolish, abolished, abolishing, abolition, abolitionism, abolitionist, abolitionists, about, above, abraham, abridged, absolute, absolutely, abundance, academia, acceptance, accepted, accepting, access, accidental, accidents, according",12.972890110426675,False
864,Andy Warhol,beginner,10814,2916,0.1671906787497688,2906,"', 'on, 'should', 'you're, a, abbi, able, about, above, absolut, abstract, abstraction, academy, acceptance, accepted, accident, acclaimed, accompanied, accompany, accompanying, accomplished, accordance, according, accounted, accumulated, accurately, achieve, achieved, acolyte, acquaintances",11.70305225849875,False
868,Alp Arslan,beginner,2092,822,0.17973231357552583,812,"'perpetual, a, abandon, abandoned, abbasid, able, ably, about, above, accommodate, accompanied, account, across, added, administration, administrative, advanced, affairs, after, again, against, agreeing, agreement, agricultural, aisha, aka, akhalkalaki, akka, al, alaverdi",10.689041319658305,False
869,American Film Institute,beginner,1506,603,0.17330677290836655,594,"a, above, abrahams, academia, academic, academy, accessible, acclaimed, accredited, accused, achievement, acknowledgment, acre, actor, admission, adrian, advanced, affiliated, afi, afi's, after, agn, all, almod, also, altman, alumnae, alumni, america, america's",14.91201793032787,False
872,Akira Kurosawa,beginner,10827,2669,0.17068440011083402,2660,"a, able, about, above, abroad, academically, academy, academy's, accept, acceptance, accepted, accident, acclaim, acclaimed, accolades, accorded, according, accurate, accusations, accused, achievement, achievements, across, acting, action, actions, actor, actor's, actors, actress",14.312652821316615,False
874,Ancient Egypt,beginner,12608,3218,0.17845812182741116,3209,"'he, 'hear', 'the, a, abandoned, ability, able, about, abraded, abroad, abscesses, absolute, abundance, abundant, abusir, abydos, accepted, access, accessible, accompanied, accompany, according, account, accountable, accounting, accounts, accumulated, accuracy, accused, achaemenid",13.620009435336424,False
875,Analog Brothers,beginner,326,179,0.06748466257668712,176,"a, addition, after, album, albums, all, also, american, an, analog, appearances, appears, as, at, band, banging, bass, be, bell, black, black's, bomb, bootlegs, brothers, but, by, called, cd, christopher, cisco",11.38425078369906,False
876,Motor neuron diseases,beginner,1435,511,0.11707317073170732,504,"a, ability, abnormal, abnormalities, about, according, accumulation, acquired, action, acts, acute, adhere, adults, affect, affected, affecting, affects, after, age, al, all, als, also, although, amyotrophic, amyotrophy, an, analysis, anterior, appear",12.58338488366757,False
877,Abjad,beginner,1214,486,0.16639209225700163,476,"a, abgad, abjad, abjads, abjadsthat, aboriginal, absence, abugida, abugidas, acceptance, according, ad, adapted, addition, aleph, all, allowing, alone, along, alphabet, alphabet's, alphabets, alphanumeric, already, also, although, ambiguities, among, an, ancestor",15.171780705626677,False
878,Abugida,beginner,3559,930,0.16156223658330993,922,"'diacritics', 'group, 'particular, 'stacked', a, abecedary, abjad, abjads, aboriginal, aborlan, about, above, absent, abugida, abugidas, accord, accordance, ad, addak, adding, additionally, adoption, advent, after, ahom, aksara, akshara, aksharas, akuru, all",14.092836035296532,False
880,ABBA,beginner,13136,2440,0.18133373934226554,2430,"', 'abba, 'o, 's, a, ab, abba, abba's, abbacadabra, abbamail, abbamania, abbatars, abbaworld, abbreviation, abc, about, absolute, absolutely, academy's, accept, accepted, accompanied, accomplishment, according, accordion, accounts, achieve, achieved, achievement, acoustic",12.259149828665958,False
881,Allegiance,beginner,2058,693,0.16763848396501457,684,"a, abandoned, about, above, abroad, absence, absoluta, absolute, ac, accept, accordingly, acquired, acquisita, acquisition, act, added, adopted, affected, affection, afforded, africa, after, against, age, al, alien, alien's, alienage, aliens, alike",17.230595412249084,False
887,MessagePad,beginner,3581,1127,0.1357162803686121,1118,"'s, a, aa, aaa, about, accept, access, account, accurate, achieve, acquire, acronym, actually, adapter, adapters, added, adding, addition, additional, address, adds, advanced, after, again, age, aged, algorithms, all, allowed, allowing",11.938618426410226,False
888,A. E. van Vogt,beginner,3514,1122,0.1531018782014798,1112,"', 'editions, 's, a, abhorred, about, abridged, absolute, accepted, accompanied, accordingly, achievement, acquired, act, adapted, added, adding, addition, adult, adventures, advertising, affected, afford, after, afterward, afterwards, again, against, aganetha, age",12.336746026838167,False
890,Anna Kournikova,beginner,3466,922,0.18032313906520483,913,"a, absorber, academy, acapulco, accomplishments, aces, achieved, acquired, across, actual, addition, addresses, adductor, advanced, after, again, against, age, agent, aids, aleksandra, alexandra, alive, alla, allan, also, although, amanda, ambassador, amelia",9.804000116930737,False
892,Alfons Maria Jakob,beginner,383,231,0.17493472584856398,222,"a, abscess, academic, afterwards, alfons, alois, along, alper's, alzheimer, america, an, anatomical, anatomie, army, as, aschaffenburg, associated, at, ataxia, aus, author, bavaria, became, bed, began, belgium, berlin, bibliography, births, born",11.89104969290899,False
894,Agnosticism,beginner,3526,1160,0.16647759500850823,1150,"a, abandon, ability, able, about, above, absolute, abstract, absurd, accept, accord, according, account, accurately, acknowledging, actually, adds, admirable, admiration, admit, admitting, adopt, adult, affairs, affiliation, affirming, aforementioned, after, afterlife, again",14.116944785819467,False
896,Argon,beginner,2794,958,0.17859699355762348,950,"'inactive', 'lazy', a, about, above, absorbed, abundance, abundant, abuse, accomplished, according, acetic, acid, activities, activity, actually, added, additional, additive, additives, aerial, aerosol, after, against, age, agency, agent, aim, air, alaska",11.760817727597171,False
897,Arsenic,beginner,7831,2149,0.1635806410420125,2140,"'the, a, ability, abiotic, able, about, above, absence, absorbed, absorption, abundant, acceptor, accidental, accordance, according, accordingly, account, accumulate, accumulates, acetate, acetoarsenite, achieved, acid, acidic, acids, across, act, action, active, activities",13.589307769271084,False
898,Antimony,beginner,3588,1279,0.1688963210702341,1271,"'find', a, abbreviation, about, above, abundance, abundant, accepts, accidental, accordance, according, accounted, accusative, acid, acidic, acids, acute, ad, adams, added, adding, addition, additive, adherents, adopts, advent, adverse, african, after, against",13.27094224509987,False
899,Actinium,beginner,2742,895,0.16666666666666666,886,"a, abbreviations, about, above, abundant, ac, acbe, acbr, accepted, accidentally, accl, according, accumulation, accuracy, acetaldehyde, acetate, acetyl, acf, achieved, achx, acid, acobr, acocl, acof, acpo, acting, actinide, actinides, actinium, actinium's",13.326861789735549,False
900,Americium,beginner,5213,1324,0.16190293497026664,1315,"a, abac, abc, about, above, absorbed, absorbs, absorption, accepted, accompanied, according, accumulated, accumulates, achieved, acid, acidic, acids, actinide, actinides, active, acts, adhere, affects, after, age, agency, agent, agents, air, aircraft",12.489884489170858,False
901,Astatine,beginner,4889,1361,0.14808754346492126,1352,"', 'unstable', a, ab, able, about, above, absence, absorption, accelerator, accommodate, according, accumulated, achieved, acid, acidic, acidification, acting, actinium, adaptations, adding, addition, addressed, adenocarcinomas, administered, adopt, adopted, advantages, aerated, affinity",13.776852229400099,False
902,Atom,beginner,8623,1631,0.16305230198306853,1622,"'surface', 't, a, ability, able, about, absence, absolute, absorb, absorbed, absorbing, absorption, abundance, acceleration, accelerators, accepted, accompanied, according, accounts, accuracy, accurate, accurately, achieved, across, acts, actual, actually, add, addition, additional",12.921830892804767,False
903,Arable land,beginner,960,441,0.15,435,"a, able, about, above, according, accumulate, accumulation, actual, adding, adverse, aerobic, against, agricultural, agriculturally, agriculture, air, allowed, along, also, alternative, alternatively, although, among, amounted, amounts, an, any, appearing, aqueducts, arability",14.760065620757281,False
904,Aluminium,beginner,7890,2110,0.170595690747782,2101,"a, ability, able, about, above, abrasive, abrasives, absorbed, absorbent, absorption, abundance, abundant, accelerator, acceptable, according, accordingly, accumulating, accumulation, acetate, acetylene, achieve, achieved, acid, acidic, acidity, acids, acknowledges, act, activity, acts",14.04771871115502,False
905,Advanced Chemistry,beginner,1299,557,0.13163972286374134,548,"'ethnic', 'roots', 'wall, a, about, abundance, according, actions, actively, activism, acts, actually, addressed, advanced, aesthetic, african, afro, after, against, alexander, alienation, allows, already, als, also, alternative, although, american, americans, among",13.440154484572087,False
909,Anglican Communion,beginner,3600,1035,0.1986111111111111,1026,"a, abortion, about, above, absence, acceptable, acceptance, accepted, accordance, achieving, acna, act, action, actions, acts, actual, addition, adherents, advent, advisory, aegis, affected, affirming, africa, after, again, aglipayan, agreed, agreement, all",16.195481721537394,False
910,Arne Kaijser,beginner,156,92,0.12179487179487179,86,"a, academic, academy, also, alumni, anthologies, arne, at, av, been, births, board, books, born, centaurus, century, co, de, den, drens, edited, editorial, emeritus, engineering, etableringen, extended, external, f, former, framtida",16.400939849624063,False
911,Archipelago,beginner,492,218,0.16869918699186992,211,"a, above, adjacent, aegean, along, also, amounts, an, ancient, andaman, antiquity, any, approximately, aquapelago, arc, archipelagic, archipelago, archipelagos, arcipelago, arcs, arctic, are, area, arkhi, artificial, as, azores, bahamas, balearic, be",15.55048935046647,False
914,Author,beginner,2357,780,0.1646160373355961,771,"', 'authorship', 'confiding', 'original, a, about, academic, access, according, across, act, acts, adapt, adaptation, advance, affect, after, against, agreeing, alexander, all, allegory, allow, already, also, alter, always, amended, among, amount",13.652365800127665,False
915,Andrey Markov,beginner,802,349,0.16957605985037408,342,"a, about, academics, academy, accept, activities, adjunct, affirmation, affirmed, after, age, agent, aleksandr, algebra, algebraic, alliteration, also, alternately, alumni, among, an, analysis, analytic, andreevich, andrei, andrey, andreyevich, another, appendix, application",12.405432546616826,False
921,Angst,beginner,547,296,0.170018281535649,288,"a, about, alban, also, ambiguous, amid, an, ancient, ange, angest, angst, anguish, animals, anxiety, anxious, appealing, appearance, apprehension, are, arnold, as, attested, attributed, b, ballet, bart, be, began, being, beings",14.390973007919836,False
922,Anxiety,beginner,5563,1572,0.14218946611540537,1562,"'environments', 'responsibility', a, abdominal, ability, about, above, abuse, abusing, acceptance, accepted, accidents, accommodate, accompanied, according, account, accumbens, achieving, acid, across, acting, action, actions, activate, activates, activities, activity, actually, acute, adapt",15.317084454859241,False
924,A. A. Milne,beginner,3337,1089,0.17530716212166617,1080,"'s, 'winnie, a, aa, about, above, accused, acre, act, actor, adaptation, adapted, admission, adrian, adult, adventure, affair, after, against, age, aged, agent, aid, aim, aims, akm, alan, albert, alexander, alibi",11.04715828731958,False
925,Asociación Alumni,beginner,497,254,0.14084507042253522,248,"a, achieved, adopting, aires, aki, alduncin, alexander, alive, all, along, already, also, alumni, an, anderson, april, argentina, argentine, as, asociaci, association, at, athletic, background, baehs, baldunciel, batezzatti, be, because, been",13.710874125874128,False
928,Axiom,beginner,4037,1042,0.160019816695566,1034,"'copenhagen, 'hidden, 'postulate', 's, 'states', 'that, a, abbreviated, able, about, absolute, abstract, abstraction, acceptance, accepted, accessible, accurate, across, act, actually, add, added, addition, additional, admits, again, agree, aid, aim, alain",14.010087552747056,False
929,Alpha,beginner,819,361,0.2148962148962149,352,"a, acceleration, accent, accented, according, added, adopted, aeolic, aerodynamics, after, air, aircraft, aleph, alfa, algebraic, all, alpha, alphabet, also, alternative, ambiguity, ammonius, an, ancient, angle, angles, angular, animals, any, are",12.090405025478827,False
930,Alvin Toffler,beginner,2413,920,0.16452548694571073,910,"a, abba, about, academy, accenture, according, account, activism, actress, adaptive, adelaide, advancement, advancements, advances, advice, advised, advisory, affairs, affectional, after, against, age, agrarian, agricultural, aid, air, albaum, all, alone, along",13.774509029871624,False
931,The Amazing Spider-Man,beginner,7083,1564,0.14668925596498658,1555,"', 'amazing', 'back, 's, a, able, about, absolute, according, achievement, acrimonious, across, act, acting, action, active, actually, added, additional, additionally, addressing, adopted, adventures, affecting, after, aftermath, afterward, again, against, agent",9.958585868739771,False
951,Antigua and Barbuda,beginner,5588,1766,0.19595561918396565,1756,"'ancient', 'bearded', a, able, ablp, ablp's, abolished, abolition, about, abroad, abs, abundant, accent, access, according, accounting, accounts, accused, achievement, across, active, activities, activity, acts, actually, added, addition, additional, additionally, administrative",11.861095340839192,False
953,Azincourt,beginner,539,268,0.20222634508348794,259,"a, according, action, adopted, after, against, agincourt, aisincurt, aizino, aizo, alliance, also, ambush, an, another, archers, are, armour, army, artois, arts, as, at, attested, audio, azincourt, battle, battlefield, became, been",13.875611111111116,False
954,Albert Speer,beginner,7650,2116,0.18209150326797385,2107,"'final, 's, a, abandonment, abated, able, about, absurd, accelerated, accepted, access, acclaimed, accommodated, accomplishment, according, account, accumulate, acquire, acquitted, acted, action, actions, active, actively, activities, actor, actual, actually, adam, added",11.507399774138907,False
956,Asteraceae,beginner,3037,1000,0.15212380638788278,992,"a, ability, able, about, above, absence, absent, absinthe, absinthium, accepted, aceae, acetylenes, achene, acid, actinomorphic, actually, adapted, adhere, adriaan, advantage, aerial, africa, age, agency, agents, ago, agreeing, aiding, air, al",11.876737655484362,False
957,Apiaceae,beginner,1671,696,0.15020945541591862,688,"a, about, absent, academic, accepted, accommodated, acronema, actinomorphic, ad, after, aggregated, aid, ajwain, al, alberto, all, almost, also, alternately, alternative, although, always, america, ammi, ammoniacum, an, analyses, andromonoecious, anethum, angelica",12.196694401429422,False
958,Axon,beginner,4618,1174,0.1775660459073192,1166,"'end, a, aa, ability, able, abnormal, about, absent, accompanied, accordingly, accumulations, achieved, acquired, across, act, actin, action, activated, activates, activation, active, activity, addition, adheres, adhesion, adjacent, adjoins, adult, advanced, affect",12.646068397983885,False
960,Aramaic alphabet,beginner,1777,555,0.18401800787844683,547,"'full', 'mothers, a, abbreviation, abjad, abjads, about, achaemenid, activities, ad, adapted, added, administration, adopted, adoption, after, akkadian, al, alive, all, alleges, alongside, alphabet, alphabets, also, although, amidst, among, an, analysis",14.607568181818184,False
966,American shot,beginner,264,150,0.1856060606060606,142,"a, act, actor, actors, actually, ago, all, allow, allowing, american, an, are, arranged, arrangement, as, at, attention, audience, be, became, because, both, called, camera, can, chan, changes, characteristic, characters, charlie",12.763575757575758,False
967,Acute disseminated encephalomyelitis,beginner,2366,775,0.1301775147928994,767,"'multiphasic', a, about, abrupt, accepted, achievement, actual, acute, adam, additional, additionally, adem, adem's, adolescents, adults, affect, affected, affects, after, again, against, age, aged, ages, aggressive, agreement, ahem, ahl, ahle, aimed",14.675833122629584,False
969,Ataxia,beginner,3243,1095,0.14091890225100215,1087,"'dysfunction, a, abetalipoproteinaemia, abetalipoproteinemia, able, abnormalities, abnormality, about, absent, absorbed, accelerations, accentuated, accounts, accumulates, accumulation, accurately, acetazolamide, acid, activate, activities, activity, acute, adaptations, adapting, addition, addressed, addressing, adjusted, admit, adverse",16.022988477862818,False
974,Ada Lovelace,beginner,5409,1706,0.16065816232205582,1696,"'celebrated, a, aal, abandon, abilities, ability, able, about, above, abstract, academy, according, accused, achieved, achievement, acknowledging, acquaintances, acrimonious, act, acting, actions, actual, actually, ada, ada's, added, admit, adrian, adult, advanced",12.988211847348257,False
980,August Derleth,beginner,3809,1298,0.16277238120241533,1289,"', 'august, 'corner, 'mass, 'the, a, abilities, abissinia, about, abroad, academicians, academy, accomplished, according, achieved, acknowledged, acknowledgement, active, activities, acuteness, added, addition, additionally, adds, admired, admirer, adventure, affectionate, after, again",12.07610228351152,False
981,Alps,beginner,9543,2514,0.20255684795137796,2505,"a, abbeys, aboard, abode, about, above, absolute, abundance, abutting, access, accessible, accommodate, accompanied, according, accumulate, accumulated, accumulates, accurately, achievement, achievements, acid, acidic, acquired, across, acted, activities, activity, adaptation, adaptations, adapted",11.562954405113157,False
983,Albert Camus,beginner,5370,1729,0.19050279329608938,1720,"'natives', a, able, about, absence, absolute, abstract, absurd, absurdism, absurdist, absurdity, academic, acault, accept, acceptance, accepted, accident, accompanying, according, accused, acknowledged, act, action, actions, active, activist, activists, activities, actress, acts",12.891054833379297,False
984,Agatha Christie,beginner,9450,2577,0.1653968253968254,2567,"', 'closed, 'good, 'how, 'jew', 's, a, abney, abound, about, above, abroad, absent, absolute, abu, accept, accepted, accompanied, according, account, accounts, accuracy, ackroyd, aconite, acorn, acorn's, acquired, acquiring, acre, act",11.665956739213886,False
986,The Plague (novel),beginner,4247,1372,0.2017894984695079,1363,"a, abandoned, able, about, abscesses, absurdist, academic, accept, accepted, according, act, acting, action, actions, activism, activity, actor, actors, adaptation, adaptations, adapted, adding, addresses, admire, admit, aduwudike, advance, advancement, advantage, advice",9.968457248813426,False
988,Applied ethics,beginner,822,387,0.15450121654501217,379,"'virtuous', a, abuse, academic, act, action, actions, acts, advances, adverse, agent, aggregated, agnostic, agree, agreement, albert, allocation, almost, also, altruism, an, another, appear, appears, application, applied, applying, approach, approaches, aquinas",16.04553235053235,False
